velocity,Distance,Speed,SR,SplitD
2.74,50.13736111,2.705928494,,0.03805555556
2.69,50.17472222,2.698332876,,0.03736111111
2.61,50.21097222,2.692066967,,0.03625
2.58,50.24680556,2.684844391,,0.03583333333
2.57,50.2825,2.675804724,,0.03569444444
2.55,50.31791667,2.665096252,,0.03541666667
2.54,50.35319444,2.652981575,,0.03527777778
2.55,50.38861111,2.639981109,,0.03541666667
2.56,50.42416667,2.626971217,,0.03555555556
2.59,50.46013889,2.614972231,,0.03597222222
2.61,50.49638889,2.604984393,,0.03625
2.6,50.5325,2.597411405,,0.03611111111
2.58,50.56833333,2.591741086,,0.03583333333
2.6,50.60444444,2.587429714,,0.03611111111
2.62,50.64083333,2.58465656,,0.03638888889
2.59,50.67680556,2.583409166,,0.03597222222
2.56,50.71236111,2.582714173,,0.03555555556
2.56,50.74791667,2.581640568,,0.03555555556
2.55,50.78333333,2.579958901,,0.03541666667
2.51,50.81819444,2.577337657,,0.03486111111
2.46,50.85236111,2.572835757,,0.03416666667
2.45,50.88638889,2.565725652,,0.03402777778
2.45,50.92041667,2.55628393,,0.03402777778
2.43,50.95416667,2.545165972,,0.03375
2.42,50.98777778,2.532741983,,0.03361111111
2.43,51.02152778,2.519518493,,0.03375
2.43,51.05527778,2.506267472,,0.03375
2.42,51.08888889,2.493477408,,0.03361111111
2.4,51.12222222,2.481134084,,0.03333333333
2.38,51.15527778,2.468938039,,0.03305555556
2.36,51.18805556,2.456568714,,0.03277777778
2.38,51.22111111,2.444155678,,0.03305555556
2.4,51.25444444,2.432524454,,0.03333333333
2.36,51.28722222,2.422083378,,0.03277777778
2.33,51.31958333,2.41209568,,0.03236111111
2.36,51.35236111,2.402174624,,0.03277777778
2.39,51.38555556,2.393209203,,0.03319444444
2.38,51.41861111,2.386012417,,0.03305555556
2.36,51.45138889,2.380311355,,0.03277777778
2.32,51.48361111,2.375120335,,0.03222222222
2.28,51.51527778,2.36922808,,0.03166666667
2.28,51.54694444,2.361934324,,0.03166666667
2.3,51.57888889,2.353673951,,0.03194444444
2.32,51.61111111,2.345534761,,0.03222222222
2.34,51.64361111,2.338509024,,0.0325
2.33,51.67597222,2.333027089,,0.03236111111
2.32,51.70819444,2.328810113,,0.03222222222
2.32,51.74041667,2.325421507,,0.03222222222
2.32,51.77263889,2.322685793,,0.03222222222
2.31,51.80472222,2.320447781,,0.03208333333
2.31,51.83680556,2.318482258,,0.03208333333
2.32,51.86902778,2.316792312,,0.03222222222
2.32,51.90125,2.315551957,,0.03222222222
2.33,51.93361111,2.314875219,18.9044289,0.03236111111
2.34,51.96611111,2.314917901,,0.0325
2.35,51.99875,2.315861437,,0.03263888889
2.35,52.03138889,2.31771816,,0.03263888889
2.32,52.06361111,2.320009828,,0.03222222222
2.29,52.09541667,2.321726346,,0.03180555556
2.33,52.12777778,2.322495299,,0.03236111111
2.37,52.16069444,2.323344128,,0.03291666667
2.38,52.19375,2.325403099,,0.03305555556
2.37,52.22666667,2.328748144,,0.03291666667
2.34,52.25916667,2.332571692,,0.0325
2.32,52.29138889,2.335797046,,0.03222222222
2.33,52.32375,2.33791188,,0.03236111111
2.35,52.35638889,2.339299589,,0.03263888889
2.31,52.38847222,2.340182974,,0.03208333333
2.26,52.41986111,2.33965699,,0.03138888889
2.24,52.45097222,2.336640526,,0.03111111111
2.23,52.48194444,2.330959294,,0.03097222222
2.25,52.51319444,2.323306426,,0.03125
2.27,52.54472222,2.314908863,,0.03152777778
2.26,52.57611111,2.306712869,,0.03138888889
2.25,52.60736111,2.298874898,,0.03125
2.27,52.63888889,2.291499149,,0.03152777778
2.29,52.67069444,2.285192033,,0.03180555556
2.28,52.70236111,2.280369025,,0.03166666667
2.27,52.73388889,2.276742308,,0.03152777778
2.28,52.76555556,2.27396192,,0.03166666667
2.29,52.79736111,2.272098348,,0.03180555556
2.28,52.82902778,2.271171081,,0.03166666667
2.28,52.86069444,2.270888118,26.03086569,0.03166666667
2.28,52.89236111,2.271007281,,0.03166666667
2.28,52.92402778,2.271423379,,0.03166666667
2.27,52.95555556,2.271955954,,0.03152777778
2.26,52.98694444,2.272283864,,0.03138888889
2.25,53.01819444,2.272083095,,0.03125
2.24,53.04930556,2.271130115,,0.03111111111
2.23,53.08027778,2.269284797,,0.03097222222
2.23,53.11125,2.266565448,,0.03097222222
2.24,53.14236111,2.26329012,,0.03111111111
2.25,53.17361111,2.259989873,,0.03125
2.23,53.20458333,2.256881754,,0.03097222222
2.2,53.23513889,2.253485388,,0.03055555556
2.2,53.26569444,2.249269646,,0.03055555556
2.22,53.29652778,2.244502397,,0.03083333333
2.21,53.32722222,2.2397678,,0.03069444444
2.21,53.35791667,2.235229734,,0.03069444444
2.2,53.38847222,2.230822119,,0.03055555556
2.19,53.41888889,2.226399846,,0.03041666667
2.2,53.44944444,2.221945598,,0.03055555556
2.2,53.48,2.217720131,,0.03055555556
2.17,53.51013889,2.213637916,,0.03013888889
2.13,53.53972222,2.208902804,,0.02958333333
2.11,53.56902778,2.202669494,,0.02930555556
2.09,53.59805556,2.194631724,,0.02902777778
2.07,53.62680556,2.184807342,,0.02875
2.07,53.65555556,2.173456366,,0.02875
2.09,53.68458333,2.161374225,,0.02902777778
2.1,53.71375,2.1496377,,0.02916666667
2.07,53.7425,2.138677501,,0.02875
2.02,53.77055556,2.127788663,,0.02805555556
1.97,53.79791667,2.115713583,,0.02736111111
1.93,53.82472222,2.101462342,,0.02680555556
1.89,53.85097222,2.084554116,,0.02625
1.85,53.87666667,2.064816103,,0.02569444444
1.8,53.90166667,2.042130826,,0.025
1.75,53.92597222,2.016335672,,0.02430555556
1.71,53.94972222,1.987421837,,0.02375
1.66,53.97277778,1.955586924,,0.02305555556
1.62,53.99527778,1.921085137,,0.0225
1.58,54.01722222,1.884294698,,0.02194444444
1.5,54.03805556,1.845309569,,0.02083333333
1.44,54.05805556,1.80373476,,0.02
1.46,54.07833333,1.76009533,,0.02027777778
1.48,54.09888889,1.716495115,,0.02055555556
1.41,54.11847222,1.674417988,,0.01958333333
1.33,54.13694444,1.633193988,,0.01847222222
1.29,54.15486111,1.591654184,,0.01791666667
1.27,54.1725,1.549752031,,0.01763888889
1.29,54.19041667,1.50855612,,0.01791666667
1.32,54.20875,1.469840786,,0.01833333333
1.27,54.22638889,1.434663461,,0.01763888889
1.24,54.24361111,1.402506618,,0.01722222222
1.31,54.26180556,1.373417912,,0.01819444444
1.38,54.28097222,1.349320406,,0.01916666667
1.34,54.29958333,1.331382569,,0.01861111111
1.27,54.31722222,1.317984494,,0.01763888889
1.26,54.33472222,1.306748153,,0.0175
1.26,54.35222222,1.296721988,,0.0175
1.23,54.36930556,1.287603412,,0.01708333333
1.18,54.38569444,1.27849675,,0.01638888889
1.1,54.40097222,1.267821964,,0.01527777778
1.02,54.41513889,1.253725454,,0.01416666667
0.97,54.42861111,1.234942891,,0.01347222222
0.93,54.44152778,1.211333373,,0.01291666667
0.84,54.45319444,1.182966766,,0.01166666667
0.77,54.46388889,1.149432297,,0.01069444444
0.75,54.47430556,1.110973466,,0.01041666667
0.74,54.48458333,1.069132818,,0.01027777778
0.72,54.49458333,1.025734048,,0.01
0.69,54.50416667,0.9820183459,,0.009583333333
0.64,54.51305556,0.938472817,,0.008888888889
0.59,54.52125,0.8950019187,,0.008194444444
0.61,54.52972222,0.8519856484,,0.008472222222
0.64,54.53861111,0.8110550351,,0.008888888889
0.61,54.54708333,0.7736287886,,0.008472222222
0.58,54.55513889,0.7396429854,,0.008055555556
0.56,54.56291667,0.7084704109,,0.007777777778
0.55,54.57055556,0.6798114993,,0.007638888889
0.57,54.57847222,0.6538956136,,0.007916666667
0.58,54.58652778,0.6313400439,,0.008055555556
0.58,54.59458333,0.6124851282,,0.008055555556
0.56,54.60236111,0.5969970597,,0.007777777778
0.53,54.60972222,0.5839582495,,0.007361111111
0.49,54.61652778,0.5721379552,,0.006805555556
0.49,54.62333333,0.5606607014,,0.006805555556
0.49,54.63013889,0.5494941349,,0.006805555556
0.82,54.64152778,0.5419644594,20.19040985,0.01138888889
0.84,54.65319444,0.5436114458,,0.01166666667
0.83,54.66472222,0.555344432,,0.01152777778
0.82,54.67611111,0.5741163869,,0.01138888889
0.82,54.6875,0.5972069998,,0.01138888889
0.85,54.69930556,0.6228756009,,0.01180555556
0.87,54.71138889,0.6502695672,,0.01208333333
0.86,54.72333333,0.6785057096,,0.01194444444
0.81,54.73458333,0.7058923181,,0.01125
0.7,54.74430556,0.7296482902,,0.009722222222
0.62,54.75291667,0.7466408756,,0.008611111111
0.66,54.76208333,0.7558591716,,0.009166666667
0.74,54.77236111,0.7596449582,,0.01027777778
0.76,54.78291667,0.7612220935,,0.01055555556
0.78,54.79375,0.7623592386,,0.01083333333
0.84,54.80541667,0.764215716,,0.01166666667
0.88,54.81763889,0.7681790714,,0.01222222222
0.86,54.82958333,0.774667111,,0.01194444444
0.83,54.84111111,0.7825382278,,0.01152777778
0.8,54.85222222,0.7901600249,,0.01111111111
0.78,54.86305556,0.7963186028,,0.01083333333
0.82,54.87444444,0.8008845701,,0.01138888889
0.85,54.88625,0.8049091615,,0.01180555556
0.81,54.8975,0.8089270444,,0.01125
0.76,54.90805556,0.8118853026,,0.01055555556
0.81,54.91930556,0.8131244791,,0.01125
0.85,54.93111111,0.8138484357,,0.01180555556
0.79,54.94208333,0.8147960923,,0.01097222222
0.73,54.95222222,0.8146048925,,0.01013888889
0.79,54.96319444,0.8124771402,,0.01097222222
0.86,54.97513889,0.8101570382,,0.01194444444
0.89,54.9875,0.8098668772,28.54818111,0.01236111111
0.87,54.99958333,0.8121074891,,0.01208333333
0.71,55.00944444,0.8146180968,,0.009861111111
0.55,55.01708333,0.8126968542,,0.007638888889
0.54,55.02458333,0.803073152,,0.0075
0.59,55.03277778,0.786847519,,0.008194444444
0.67,55.04208333,0.7678101145,,0.009305555556
0.74,55.05236111,0.7499020765,,0.01027777778
0.7,55.06208333,0.7351264092,,0.009722222222
0.64,55.07097222,0.7225984438,,0.008888888889
0.65,55.08,0.7108468536,,0.009027777778
0.65,55.08902778,0.6997405671,,0.009027777778
0.56,55.09680556,0.6887945051,,0.007777777778
0.46,55.10319444,0.6758222792,,0.006388888889
0.39,55.10861111,0.6585326644,,0.005416666667
0.35,55.11347222,0.6360928872,,0.004861111111
0.36,55.11847222,0.6093382293,,0.005
0.41,55.12416667,0.5805958642,,0.005694444444
0.49,55.13097222,0.5531352279,,0.006805555556
0.58,55.13902778,0.5303585718,,0.008055555556
0.63,55.14777778,0.5147354255,,0.00875
0.67,55.15708333,0.5071290718,33.80269671,0.009305555556
0.74,55.16736111,0.507622338,,0.01027777778
0.8,55.17847222,0.5163463423,,0.01111111111
0.85,55.19027778,0.5331001857,,0.01180555556
0.9,55.20277778,0.5571689566,,0.0125
0.96,55.21611111,0.5877512099,,0.01333333333
1.01,55.23013889,0.6241006561,,0.01402777778
1.06,55.24486111,0.665357734,,0.01472222222
1.07,55.25972222,0.7102458301,,0.01486111111
1.01,55.27375,0.7563137027,,0.01402777778
0.96,55.28708333,0.800137471,,0.01333333333
1.03,55.30138889,0.8398695903,,0.01430555556
1.1,55.31666667,0.8765460596,,0.01527777778
1.05,55.33125,0.9110540813,,0.01458333333
0.99,55.345,0.9418656971,,0.01375
0.94,55.35805556,0.966789379,,0.01305555556
0.92,55.37083333,0.984760692,,0.01277777778
0.99,55.38458333,0.9966885746,,0.01375
1.07,55.39944444,1.005472492,,0.01486111111
1.1,55.41472222,1.013944074,,0.01527777778
1.1,55.43,1.023145786,,0.01527777778
1.01,55.44402778,1.032014931,,0.01402777778
0.93,55.45694444,1.037950294,,0.01291666667
0.96,55.47027778,1.039473145,,0.01333333333
1.02,55.48444444,1.037998311,,0.01416666667
1.06,55.49916667,1.036057564,,0.01472222222
1.09,55.51430556,1.035382878,47.33546024,0.01513888889
1.07,55.52916667,1.036408081,,0.01486111111
1.04,55.54361111,1.038306119,,0.01444444444
1.05,55.55819444,1.040153084,,0.01458333333
1.04,55.57263889,1.041712948,,0.01444444444
0.96,55.58597222,1.04218331,,0.01333333333
0.87,55.59805556,1.039458046,,0.01208333333
0.9,55.61055556,1.032347997,,0.0125
0.94,55.62361111,1.022302209,,0.01305555556
0.9,55.63611111,1.011058121,,0.0125
0.87,55.64819444,0.9986889289,,0.01208333333
0.9,55.66069444,0.9852903617,,0.0125
0.93,55.67361111,0.9721526971,,0.01291666667
0.94,55.68666667,0.9605965354,,0.01305555556
0.94,55.69972222,0.95109948,,0.01305555556
0.99,55.71347222,0.9440353661,,0.01375
1.03,55.72777778,0.9403227044,59.43223443,0.01430555556
1.02,55.74194444,0.9403461083,,0.01416666667
0.99,55.75569444,0.9430767933,,0.01375
0.94,55.76875,0.9466461883,,0.01305555556
0.91,55.78138889,0.9492604835,,0.01263888889
0.96,55.79472222,0.9505190788,,0.01333333333
1.01,55.80875,0.9518065601,,0.01402777778
0.98,55.82236111,0.9541591833,,0.01361111111
0.94,55.83541667,0.9567700006,,0.01305555556
0.96,55.84875,0.958661648,,0.01333333333
0.98,55.86236111,0.960127474,,0.01361111111
0.96,55.87569444,0.9615844408,,0.01333333333
0.93,55.88861111,0.9625275315,,0.01291666667
0.94,55.90166667,0.9624153576,,0.01305555556
0.95,55.91486111,0.9615166763,,0.01319444444
0.92,55.92763889,0.9600614194,,0.01277777778
0.89,55.94,0.9575152138,,0.01236111111
0.85,55.95180556,0.9530630777,,0.01180555556
0.82,55.96319444,0.9460728517,,0.01138888889
0.82,55.97458333,0.9365266066,,0.01138888889
0.83,55.98611111,0.9252306652,,0.01152777778
0.84,55.99777778,0.9133069867,,0.01166666667
0.83,56.00930556,0.9015280779,,0.01152777778
0.79,56.02027778,0.8898314211,,0.01097222222
0.74,56.03055556,0.877349471,,0.01027777778
0.71,56.04041667,0.8631882462,,0.009861111111
0.67,56.04972222,0.8469207382,,0.009305555556
0.63,56.05847222,0.8283035891,,0.00875
0.57,56.06638889,0.8069672999,,0.007916666667
0.52,56.07361111,0.782461298,,0.007222222222
0.46,56.08,0.7544723623,,0.006388888889
0.42,56.08583333,0.7229832717,,0.005833333333
0.4,56.09138889,0.6885626192,,0.005555555556
0.44,56.0975,0.6528332176,,0.006111111111
0.49,56.10430556,0.6184212763,,0.006805555556
0.53,56.11166667,0.5878824245,,0.007361111111
0.53,56.11902778,0.5625362426,,0.007361111111
0.47,56.12555556,0.5418197529,,0.006527777778
0.4,56.13111111,0.5235983455,,0.005555555556
0.38,56.13638889,0.5059095595,,0.005277777778
0.36,56.14138889,0.4880815186,,0.005
0.35,56.14625,0.4701610724,,0.004861111111
0.34,56.15097222,0.4523683936,,0.004722222222
0.3,56.15513889,0.4346820726,,0.004166666667
0.27,56.15888889,0.416627916,,0.00375
0.97,56.17236111,0.4044057869,41.22672065,0.01347222222
1.44,56.19236111,0.413714901,,0.02
1.93,56.21916667,0.4581691727,,0.02680555556
2.45,56.25319444,0.5452368822,,0.03402777778
2.97,56.29444444,0.6796912814,,0.04125
3.47,56.34263889,0.8634770798,,0.04819444444
3.95,56.3975,1.095713217,,0.05486111111
4.34,56.45777778,1.372615919,,0.06027777778
4.59,56.52152778,1.686637977,,0.06375
4.69,56.58666667,2.026051533,,0.06513888889
4.49,56.64902778,2.37442403,,0.06236111111
4.28,56.70847222,2.71221373,,0.05944444444
4.29,56.76805556,3.02425637,,0.05958333333
4.48,56.83027778,3.305669217,,0.06222222222
4.97,56.89930556,3.561902874,,0.06902777778
5.58,56.97680556,3.80613311,,0.0775
6.14,57.06208333,4.053119225,,0.08527777778
6.7,57.15513889,4.314000163,,0.09305555556
7.31,57.25666667,4.59661603,,0.1015277778
7.76,57.36444444,4.905505424,,0.1077777778
7.78,57.4725,5.236753679,,0.1080555556
7.64,57.57861111,5.57589421,,0.1061111111
7.47,57.68236111,5.904715197,,0.10375
7.34,57.78430556,6.208312298,,0.1019444444
7.36,57.88652778,6.478253333,,0.1022222222
7.6,57.99208333,6.714532262,,0.1055555556
8.27,58.10694444,6.927635429,,0.1148611111
9.04,58.2325,7.136982485,,0.1255555556
9.65,58.36652778,7.361529079,,0.1340277778
10.13,58.50722222,7.611744011,,0.1406944444
10.42,58.65194444,7.888995118,,0.1447222222
10.51,58.79791667,8.186873691,,0.1459722222
10.28,58.94069444,8.491560732,,0.1427777778
10.02,59.07986111,8.784551254,,0.1391666667
9.95,59.21805556,9.050680466,,0.1381944444
10.08,59.35805556,9.284560587,,0.14
10.59,59.50513889,9.492140419,,0.1470833333
11.21,59.66083333,9.688554294,,0.1556944444
11.74,59.82388889,9.890180111,,0.1630555556
12.2,59.99333333,10.10782645,,0.1694444444
12.58,60.16805556,10.34619209,,0.1747222222
12.76,60.34527778,10.60413736,,0.1772222222
12.45,60.51819444,10.87128367,,0.1729166667
12.13,60.68666667,11.12870914,,0.1684722222
12.16,60.85555556,11.36113739,,0.1688888889
12.44,61.02833333,11.56657278,,0.1727777778
13.05,61.20958333,11.75522238,,0.18125
13.69,61.39972222,11.94388383,,0.1901388889
14.05,61.59486111,12.1461406,,0.1951388889
14.2,61.79208333,12.36495159,,0.1972222222
14.05,61.98722222,12.59284617,,0.1951388889
13.84,62.17944444,12.81599275,,0.1922222222
13.76,62.37055556,13.02156662,,0.1911111111
13.86,62.56305556,13.20405103,,0.1925
14.32,62.76194444,13.36787495,,0.1988888889
14.88,62.96861111,13.52612042,,0.2066666667
15.36,63.18194444,13.69315219,,0.2133333333
15.67,63.39958333,13.87732299,,0.2176388889
15.56,63.61569444,14.07663561,,0.2161111111
15.3,63.82819444,14.27850397,,0.2125
14.99,64.03638889,14.4664099,,0.2081944444
14.87,64.24291667,14.62794062,,0.2065277778
15.38,64.45652778,14.76347757,,0.2136111111
16.01,64.67888889,14.88851588,,0.2223611111
16.34,64.90583333,15.02022465,,0.2269444444
16.5,65.135,15.16531844,,0.2291666667
16.45,65.36347222,15.32061836,,0.2284722222
16.32,65.59013889,15.47728443,,0.2266666667
16.22,65.81541667,15.62555511,,0.2252777778
16.22,66.04069444,15.75914921,,0.2252777778
16.49,66.26972222,15.87843725,,0.2290277778
16.87,66.50402778,15.99103108,,0.2343055556
17.31,66.74444444,16.1078738,,0.2404166667
17.61,66.98902778,16.23782709,,0.2445833333
17.41,67.23083333,16.3805117,,0.2418055556
17.09,67.46819444,16.52373276,,0.2373611111
16.83,67.70194444,16.65215629,,0.23375
16.76,67.93472222,16.75655844,,0.2327777778
17.24,68.17416667,16.83989678,,0.2394444444
17.78,68.42111111,16.91741841,,0.2469444444
17.94,68.67027778,17.00339241,,0.2491666667
17.91,68.91902778,17.10011538,,0.24875
17.67,69.16444444,17.20010407,,0.2454166667
17.41,69.40625,17.29190944,,0.2418055556
17.28,69.64625,17.36616119,,0.24
17.32,69.88680556,17.42020241,,0.2405555556
17.77,70.13361111,17.46077257,,0.2468055556
18.24,70.38694444,17.50258694,,0.2533333333
18.4,70.6425,17.55789674,,0.2555555556
18.35,70.89736111,17.62803039,,0.2548611111
17.98,71.14708333,17.70390433,,0.2497222222
17.66,71.39236111,17.77123609,,0.2452777778
17.82,71.63986111,17.82199827,,0.2475
18.15,71.89194444,17.86150029,,0.2520833333
18.56,72.14972222,17.90230627,,0.2577777778
18.88,72.41194444,17.95596223,,0.2622222222
18.8,72.67305556,18.0261083,,0.2611111111
18.59,72.93125,18.10560485,,0.2581944444
18.41,73.18694444,18.18303913,,0.2556944444
18.3,73.44111111,18.24993588,,0.2541666667
18.38,73.69638889,18.30359943,,0.2552777778
18.57,73.95430556,18.3475792,,0.2579166667
18.94,74.21736111,18.3902469,,0.2630555556
19.21,74.48416667,18.44128387,,0.2668055556
18.96,74.7475,18.50273269,,0.2633333333
18.61,75.00597222,18.5644789,,0.2584722222
18.48,75.26263889,18.61439123,,0.2566666667
18.52,75.51986111,18.64844499,,0.2572222222
18.93,75.78277778,18.67265106,,0.2629166667
19.35,76.05152778,18.7002295,,0.26875
19.42,76.32125,18.74132538,,0.2697222222
19.33,76.58972222,18.79532501,,0.2684722222
19.1,76.855,18.85394024,,0.2652777778
18.85,77.11680556,18.9066145,,0.2618055556
18.72,77.37680556,18.9451098,,0.26
18.75,77.63722222,18.96722229,,0.2604166667
19.15,77.90319444,18.97925575,,0.2659722222
19.56,78.17486111,18.99456722,,0.2716666667
19.64,78.44763889,19.02358954,,0.2727777778
19.53,78.71888889,19.06600846,,0.27125
19.2,78.98555556,19.11265191,,0.2666666667
18.9,79.24805556,19.15104337,,0.2625
19,79.51194444,19.17431614,,0.2638888889
19.25,79.77930556,19.18677934,,0.2673611111
19.61,80.05166667,19.1994136,,0.2723611111
19.9,80.32805556,19.22316491,,0.2763888889
19.85,80.60375,19.26246804,,0.2756944444
19.65,80.87666667,19.31190304,,0.2729166667
19.37,81.14569444,19.36049942,,0.2690277778
19.15,81.41166667,19.39779733,,0.2659722222
19.24,81.67888889,19.41955109,,0.2672222222
19.48,81.94944444,19.43068602,,0.2705555556
19.87,82.22541667,19.44218318,,0.2759722222
20.19,82.50583333,19.46570881,,0.2804166667
20.15,82.78569444,19.50638585,,0.2798611111
19.93,83.0625,19.55861578,,0.2768055556
19.49,83.33319444,19.60924383,,0.2706944444
19.16,83.59930556,19.64383914,,0.2661111111
19.4,83.86875,19.65735198,,0.2694444444
19.81,84.14388889,19.65966717,,0.2751388889
20.16,84.42388889,19.66632007,,0.28
20.36,84.70666667,19.68788327,,0.2827777778
20.12,84.98611111,19.72446706,,0.2794444444
19.76,85.26055556,19.76515952,,0.2744444444
19.48,85.53111111,19.79618489,,0.2705555556
19.33,85.79958333,19.80911853,,0.2684722222
19.44,86.06958333,19.80375783,,0.27
19.69,86.34305556,19.78779362,,0.2734722222
20.06,86.62166667,19.77336972,,0.2786111111
20.35,86.90430556,19.77225377,28.52666902,0.2826388889
20.27,87.18583333,19.78905305,,0.2815277778
20.04,87.46416667,19.81775497,,0.2783333333
19.74,87.73833333,19.84669897,,0.2741666667
19.52,88.00944444,19.86523236,,0.2711111111
19.66,88.2825,19.86984129,,0.2730555556
19.9,88.55888889,19.86657652,,0.2763888889
20.16,88.83888889,19.86552704,60.66952616,0.28
20.34,89.12138889,19.87471598,,0.2825
20.28,89.40305556,19.89632942,,0.2816666667
20.07,89.68180556,19.9251027,,0.27875
19.67,89.955,19.95019881,,0.2731944444
19.35,90.22375,19.95954391,,0.26875
19.45,90.49388889,19.94820842,,0.2701388889
19.72,90.76777778,19.92315424,,0.2738888889
20.06,91.04638889,19.89763688,,0.2786111111
20.3,91.32833333,19.88351196,104.2718653,0.2819444444
20.21,91.60902778,19.88506798,,0.2806944444
19.95,91.88611111,19.89649817,,0.2770833333
19.58,92.15805556,19.90600644,,0.2719444444
19.32,92.42638889,19.90228121,,0.2683333333
19.56,92.69805556,19.88287135,,0.2716666667
19.93,92.97486111,19.85777686,,0.2768055556
20.17,93.255,19.8404202,,0.2801388889
20.3,93.53694444,19.83839544,151.5873016,0.2819444444
20.24,93.81805556,19.85192835,,0.2811111111
20.04,94.09638889,19.87489865,,0.2783333333
19.67,94.36958333,19.89656328,,0.2731944444
19.35,94.63833333,19.90501428,,0.26875
19.37,94.90736111,19.89426386,,0.2690277778
19.56,95.17902778,19.86870107,,0.2716666667
19.96,95.45625,19.84023878,,0.2772222222
20.32,95.73847222,19.82290444,144.4444444,0.2822222222
20.35,96.02111111,19.82498555,,0.2826388889
20.19,96.30152778,19.84389902,,0.2804166667
19.76,96.57597222,19.86819384,,0.2744444444
19.37,96.845,19.8828264,,0.2690277778
19.35,97.11375,19.87851288,,0.26875
19.51,97.38472222,19.85770893,,0.2709722222
19.88,97.66083333,19.83139422,,0.2761111111
20.21,97.94152778,19.81308278,,0.2806944444
20.18,98.22180556,19.81051852,144.4444444,0.2802777778
20,98.49958333,19.82066265,,0.2777777778
19.78,98.77430556,19.83441667,,0.2747222222
19.58,99.04625,19.84292497,,0.2719444444
19.48,99.31680556,19.8406523,,0.2705555556
19.52,99.58791667,19.82711446,,0.2711111111
19.83,99.86333333,19.80826385,,0.2754166667
20.13,100.1429167,19.79484042,,0.2795833333
20.15,100.4227778,19.79442056,144.4444444,0.2798611111
20,100.7005556,19.80548428,,0.2777777778
19.63,100.9731944,19.81884343,,0.2726388889
19.29,101.2411111,19.82226128,,0.2679166667
19.23,101.5081944,19.80802187,,0.2670833333
19.32,101.7765278,19.77770976,,0.2683333333
19.59,102.0486111,19.74000136,,0.2720833333
19.86,102.3244444,19.70629944,,0.2758333333
19.96,102.6016667,19.68509197,,0.2772222222
19.93,102.8784722,19.67801359,138.8888889,0.2768055556
19.73,103.1525,19.68032398,,0.2740277778
19.49,103.4231944,19.68349683,,0.2706944444
19.28,103.6909722,19.67911417,,0.2677777778
19.15,103.9569444,19.6620526,,0.2659722222
19.25,104.2243056,19.63275056,,0.2673611111
19.45,104.4944444,19.59779627,,0.2701388889
19.72,104.7683333,19.56687382,,0.2738888889
19.95,105.0454167,19.54890896,,0.2770833333
20.01,105.3233333,19.54848232,138.8888889,0.2779166667
19.91,105.5998611,19.56348193,,0.2765277778
19.47,105.8702778,19.58422373,,0.2704166667
19.05,106.1348611,19.59579356,,0.2645833333
18.96,106.3981944,19.58762395,,0.2633333333
19.08,106.6631944,19.56060167,,0.265
19.46,106.9334722,19.52525285,,0.2702777778
19.81,107.2086111,19.49612613,,0.2751388889
19.76,107.4830556,19.48207777,,0.2744444444
19.58,107.755,19.48047241,133.3333333,0.2719444444
19.44,108.025,19.48325027,,0.27
19.29,108.2929167,19.48366868,,0.2679166667
19.04,108.5573611,19.47603506,,0.2644444444
18.91,108.82,19.45555954,,0.2626388889
19.23,109.0870833,19.42448096,,0.2670833333
19.62,109.3595833,19.39476544,,0.2725
19.8,109.6345833,19.37878085,146.031746,0.275
19.84,109.9101389,19.38084188,,0.2755555556
19.69,110.1836111,19.39734689,,0.2734722222
19.44,110.4536111,19.41943946,,0.27
19.13,110.7193056,19.43619288,,0.2656944444
18.93,110.9822222,19.43861567,,0.2629166667
19.13,111.2479167,19.42558043,,0.2656944444
19.44,111.5179167,19.40607182,,0.27
19.69,111.7913889,19.39214424,,0.2734722222
19.85,112.0670833,19.39171724,146.031746,0.2756944444
19.77,112.3416667,19.40587215,,0.2745833333
19.59,112.61375,19.42880169,,0.2720833333
19.35,112.8825,19.45129336,,0.26875
19.13,113.1481944,19.46464409,,0.2656944444
19,113.4120833,19.46330193,,0.2638888889
19.02,113.67625,19.44682147,,0.2641666667
19.38,113.9454167,19.42205178,,0.2691666667
19.76,114.2198611,19.40214822,,0.2744444444
19.89,114.4961111,19.39797084,146.031746,0.27625
19.85,114.7718056,19.4111785,,0.2756944444
19.53,115.0430556,19.43447753,,0.27125
19.16,115.3091667,19.45495001,,0.2661111111
18.88,115.5713889,19.46038593,,0.2622222222
18.76,115.8319444,19.44481914,,0.2605555556
19.09,116.0970833,19.41235697,,0.2651388889
19.48,116.3676389,19.37686663,,0.2705555556
19.6,116.6398611,19.35157297,,0.2722222222
19.6,116.9120833,19.34056175,133.3333333,0.2722222222
19.53,117.1833333,19.34110513,,0.27125
19.37,117.4523611,19.34755952,,0.2690277778
19.09,117.7175,19.35212029,,0.2651388889
18.83,117.9790278,19.34619259,,0.2615277778
18.72,118.2390278,19.32435452,,0.26
18.78,118.4998611,19.28757434,,0.2608333333
19.2,118.7665278,19.24484339,,0.2666666667
19.61,119.0388889,19.21110958,,0.2723611111
19.62,119.3113889,19.19669944,133.3333333,0.2725
19.47,119.5818056,19.19983395,,0.2704166667
19.24,119.8490278,19.21127407,,0.2672222222
18.98,120.1126389,19.22061621,,0.2636111111
18.68,120.3720833,19.218507,,0.2594444444
18.53,120.6294444,19.19871869,,0.2573611111
18.84,120.8911111,19.16376983,,0.2616666667
